
    ------------------------------------------------------
    MEAN ELEMENTS OF THE PLANETS IN THE SOLUTIONS VSOP2013
    ------------------------------------------------------

    Mean Elements are the secular terms of the series VSOP2013
    for the 6 elliptic:
    
    a       =  semi-major axis (astronomical unit), 
    lambda  =  mean longitude (radian), 
    k       =  e.cos(pi), 
    h       =  e.sin(pi), 
    q       =  sin(i/2).cos(omega), 
    p       =  sin(i/2).sin(omega),
    
    with:
    
    e       =  eccentricity,
    pi      =  perihelion longitude (radian),
    i       =  inclination (radian),
    omega   =  ascending node longitude (radian).
    
    T = TDB measured in thousands of Julian years from J2000 (JD 2451545.0).
    
    The secular terms of the set < a, lambda, k, h, p > are directly extracted 
    from the series VSOP2013. 
    
    The secular terms of the set < e, pi, i, omega > are deduced from the complete 
    series VSOP2013 and not from the mean elements of < a, lambda, k, h, p > 
    (that would give inacurate results). 

    -------
    MERCURY
    -------
 
   -0.6637474892308722D-11  ! T**07    JUPITER     k      : e cos(pi)          
    0.4702801921612226D-12  ! T**08    JUPITER     k      : e cos(pi)          
 
    0.1200371972600000D-01  ! T**00    JUPITER     h      : e sin(pi)          
    0.2171843761244132D-02  ! T**01    JUPITER     h      : e sin(pi)          
    0.9861588767909847D-04  ! T**02    JUPITER     h      : e sin(pi)          
   -0.5174064995306223D-05  ! T**03    JUPITER     h      : e sin(pi)          
   -0.9969548584223314D-07  ! T**04    JUPITER     h      : e sin(pi)          
    0.6976956704728384D-08  ! T**05    JUPITER     h      : e sin(pi)          
    0.2571340407995264D-09  ! T**06    JUPITER     h      : e sin(pi)          
   -0.8115434598027216D-11  ! T**07    JUPITER     h      : e sin(pi)          
    0.1484697274728424D-12  ! T**09    JUPITER     h      : e sin(pi)          
 
   -0.2065622731000000D-02  ! T**00    JUPITER     q      : sin(i/2) cos(omega)
   -0.3135048283468208D-03  ! T**01    JUPITER     q      : sin(i/2) cos(omega)
   -0.1671376172208626D-04  ! T**02    JUPITER     q      : sin(i/2) cos(omega)
    0.7983406736254565D-06  ! T**03    JUPITER     q      : sin(i/2) cos(omega)
    0.3667508151933561D-07  ! T**04    JUPITER     q      : sin(i/2) cos(omega)
   -0.2257728641776597D-09  ! T**05    JUPITER     q      : sin(i/2) cos(omega)
   -0.9672263002142630D-10  ! T**06    JUPITER     q      : sin(i/2) cos(omega)
   -0.4967114594482560D-12  ! T**07    JUPITER     q      : sin(i/2) cos(omega)
    0.2934120265724353D-12  ! T**08    JUPITER     q      : sin(i/2) cos(omega)
 
    0.1118386458000000D-01  ! T**00    JUPITER     p      : sin(i/2) sin(omega)
   -0.2343211190834333D-03  ! T**01    JUPITER     p      : sin(i/2) sin(omega)
    0.2088219062909500D-04  ! T**02    JUPITER     p      : sin(i/2) sin(omega)
    0.5275024423083654D-06  ! T**03    JUPITER     p      : sin(i/2) sin(omega)
   -0.3434963652049033D-07  ! T**04    JUPITER     p      : sin(i/2) sin(omega)
    0.6132662694940098D-09  ! T**05    JUPITER     p      : sin(i/2) sin(omega)
    0.3936367653717730D-10  ! T**06    JUPITER     p      : sin(i/2) sin(omega)
   -0.4667437112736313D-11  ! T**07    JUPITER     p      : sin(i/2) sin(omega)

    0.4849798462750390D-01  ! T**00    JUPITER     e 
    0.1632582472837921D-02  ! T**01    JUPITER     e 
   -0.4721959664067203D-04  ! T**02    JUPITER     e 
   -0.2006793134351045D-05  ! T**03    JUPITER     e 
    0.1016027749553472D-06  ! T**04    JUPITER     e 
   -0.2050810070075126D-08  ! T**05    JUPITER     e 
    0.2893618658490347D-09  ! T**06    JUPITER     e 
    0.1863490275718041D-11  ! T**07    JUPITER     e 
   -0.5700163567155509D-13  ! T**08    JUPITER     e 

    0.2501230885887099D+00  ! T**00    JUPITER     pi 
    0.3762171470962978D-01  ! T**01    JUPITER     pi 
    0.1261889569831984D-02  ! T**02    JUPITER     pi 
   -0.7831036242927172D-04  ! T**03    JUPITER     pi 
    0.3618593320760909D-05  ! T**04    JUPITER     pi 
   -0.1018703370323068D-06  ! T**05    JUPITER     pi 
    0.5226439284814410D-08  ! T**06    JUPITER     pi 
   -0.1670693030102192D-09  ! T**07    JUPITER     pi 
   -0.9460561554703706D-11  ! T**08    JUPITER     pi 

    0.2274653754425129D-01  ! T**00    JUPITER     i 
   -0.3469896336937112D-03  ! T**01    JUPITER     i 
    0.5796855580494106D-04  ! T**02    JUPITER     i 
    0.1692609137483418D-05  ! T**03    JUPITER     i 
   -0.1317635731172810D-06  ! T**04    JUPITER     i 
   -0.6050507773733344D-08  ! T**05    JUPITER     i 
    0.1268016233335766D-09  ! T**06    JUPITER     i 
    0.3569514559596203D-10  ! T**07    JUPITER     i 
    0.9605349980176221D-12  ! T**08    JUPITER     i 

    0.1753434779034335D+01  ! T**00    JUPITER     omega 
    0.3084923945901945D-01  ! T**01    JUPITER     omega 
    0.1582243561233783D-02  ! T**02    JUPITER     omega 
   -0.1270381598895749D-03  ! T**03    JUPITER     omega 
   -0.1020980270847704D-04  ! T**04    JUPITER     omega 
    0.2176311977085422D-06  ! T**05    JUPITER     omega 
    0.5605677828153498D-07  ! T**06    JUPITER     omega 
    0.3869305808919578D-09  ! T**07    JUPITER     omega 
   -0.2538270365675948D-09  ! T**08    JUPITER     omega 

    ------
    SATURN
    ------ 
 
    0.9554910386038999D+01  ! T**00    SATURN      a      : semi-major axis    
   -0.2136483344835938D-04  ! T**01    SATURN      a      : semi-major axis    
    0.3924954628290908D-07  ! T**02    SATURN      a      : semi-major axis    
    0.6647532834853524D-07  ! T**03    SATURN      a      : semi-major axis    
    0.1094662256185686D-07  ! T**04    SATURN      a      : semi-major axis    
   -0.7424366715844331D-09  ! T**05    SATURN      a      : semi-major axis    
   -0.1098386589063679D-09  ! T**06    SATURN      a      : semi-major axis    
    0.9359889800299105D-11  ! T**07    SATURN      a      : semi-major axis    
 
    0.8740185101070000D+00  ! T**00    SATURN      lambda : mean longitude     
    0.2132990861084880D+03  ! T**01    SATURN      lambda : mean longitude     
    0.3661911152525741D-03  ! T**02    SATURN      lambda : mean longitude     
   -0.7584176938960407D-06  ! T**03    SATURN      lambda : mean longitude     
   -0.5542570378513483D-06  ! T**04    SATURN      lambda : mean longitude     
   -0.7034259037622634D-07  ! T**05    SATURN      lambda : mean longitude     
    0.4024541050583732D-08  ! T**06    SATURN      lambda : mean longitude     
    0.5081105929759000D-09  ! T**07    SATURN      lambda : mean longitude     
   -0.3784364488076864D-10  ! T**08    SATURN      lambda : mean longitude     
   -0.4242217050057388D-10  ! T**09    SATURN      lambda : mean longitude     
    0.2592910600000000D-11  ! T**10    SATURN      lambda : mean longitude     
    0.1183702200000000D-11  ! T**11    SATURN      lambda : mean longitude     
   -0.5965297300000000D-13  ! T**12    SATURN      lambda : mean longitude     
 
   -0.2959913416000000D-02  ! T**00    SATURN      k      : e cos(pi)          
   -0.5295935348421570D-02  ! T**01    SATURN      k      : e cos(pi)          
    0.3093287173810389D-03  ! T**02    SATURN      k      : e cos(pi)          
    0.1296252652539246D-04  ! T**03    SATURN      k      : e cos(pi)          
   -0.6297295872691882D-06  ! T**04    SATURN      k      : e cos(pi)          
   -0.6049925701415587D-08  ! T**05    SATURN      k      : e cos(pi)          
    0.7513840364554755D-09  ! T**06    SATURN      k      : e cos(pi)          
    0.1527180589167339D-10  ! T**07    SATURN      k      : e cos(pi)          
   -0.2107753980470242D-11  ! T**08    SATURN      k      : e cos(pi)          
   -0.5676863100000000D-12  ! T**09    SATURN      k      : e cos(pi)          
   -0.4187196800000000D-12  ! T**10    SATURN      k      : e cos(pi)          
 
    0.5542963610200000D-01  ! T**00    SATURN      h      : e sin(pi)          
   -0.3756078197884624D-02  ! T**01    SATURN      h      : e sin(pi)          
   -0.3198819340389719D-03  ! T**02    SATURN      h      : e sin(pi)          
    0.1598787856566942D-04  ! T**03    SATURN      h      : e sin(pi)          
    0.3047043760094803D-06  ! T**04    SATURN      h      : e sin(pi)          
   -0.2276678150222069D-07  ! T**05    SATURN      h      : e sin(pi)          
   -0.8932474973184140D-09  ! T**06    SATURN      h      : e sin(pi)          
    0.1808631805958121D-10  ! T**07    SATURN      h      : e sin(pi)          
   -0.2673951509806744D-11  ! T**08    SATURN      h      : e sin(pi)          
 
   -0.8717455856000002D-02  ! T**00    SATURN      q      : sin(i/2) cos(omega)
    0.8016916082545978D-03  ! T**01    SATURN      q      : sin(i/2) cos(omega)
    0.4145059115445134D-04  ! T**02    SATURN      q      : sin(i/2) cos(omega)
   -0.1998668842836250D-05  ! T**03    SATURN      q      : sin(i/2) cos(omega)
   -0.8966162892559247D-07  ! T**04    SATURN      q      : sin(i/2) cos(omega)
    0.5808006733655035D-09  ! T**05    SATURN      q      : sin(i/2) cos(omega)
    0.2355903326938356D-09  ! T**06    SATURN      q      : sin(i/2) cos(omega)
    0.1041445553706076D-11  ! T**07    SATURN      q      : sin(i/2) cos(omega)
   -0.6254003552967964D-12  ! T**08    SATURN      q      : sin(i/2) cos(omega)
 
    0.1989143623600000D-01  ! T**00    SATURN      p      : sin(i/2) sin(omega)
    0.5943892444878046D-03  ! T**01    SATURN      p      : sin(i/2) sin(omega)
   -0.5236775180658310D-04  ! T**02    SATURN      p      : sin(i/2) sin(omega)
   -0.1298999051458208D-05  ! T**03    SATURN      p      : sin(i/2) sin(omega)
    0.8631079290668904D-07  ! T**04    SATURN      p      : sin(i/2) sin(omega)
   -0.1572023319667706D-08  ! T**05    SATURN      p      : sin(i/2) sin(omega)
   -0.9723996491617339D-10  ! T**06    SATURN      p      : sin(i/2) sin(omega)
    0.1161689942349986D-10  ! T**07    SATURN      p      : sin(i/2) sin(omega)

    0.5554826989298985D-01  ! T**00    SATURN      e 
   -0.3466573962219971D-02  ! T**01    SATURN      e 
   -0.6440132695585769D-04  ! T**02    SATURN      e 
    0.3383909689488197D-05  ! T**03    SATURN      e 
   -0.2288140197141216D-07  ! T**04    SATURN      e 
   -0.3510467151102270D-09  ! T**05    SATURN      e 
   -0.4173395888517946D-09  ! T**06    SATURN      e 
    0.1884542364980417D-10  ! T**07    SATURN      e 
    0.3800782928218870D-11  ! T**08    SATURN      e 

    0.1624154323822226D+01  ! T**00    SATURN      pi 
    0.9888062285324516D-01  ! T**01    SATURN      pi 
    0.9209113202351871D-03  ! T**02    SATURN      pi 
    0.8513013832728538D-04  ! T**03    SATURN      pi 
    0.5852172014044419D-05  ! T**04    SATURN      pi 
    0.4926688418993973D-06  ! T**05    SATURN      pi 
    0.3457488511495079D-07  ! T**06    SATURN      pi 
    0.3524659401295728D-08  ! T**07    SATURN      pi 
    0.2381406594858060D-09  ! T**08    SATURN      pi 

    0.4343904703432186D-01  ! T**00    SATURN      i 
    0.4453195140146404D-03  ! T**01    SATURN      i 
   -0.8564326172501095D-04  ! T**02    SATURN      i 
    0.2960284116443716D-06  ! T**03    SATURN      i 
    0.1294429682133770D-06  ! T**04    SATURN      i 
   -0.7348550495061922D-08  ! T**05    SATURN      i 
   -0.5782577261811317D-09  ! T**06    SATURN      i 
    0.3991287251012979D-10  ! T**07    SATURN      i 
    0.1109089533260044D-11  ! T**08    SATURN      i 

    0.1983837500561362D+01  ! T**00    SATURN      omega
   -0.4479543459526224D-01  ! T**01    SATURN      omega
   -0.3210598851259969D-03  ! T**02    SATURN      omega
    0.8302994296461550D-05  ! T**03    SATURN      omega
    0.1298062337681434D-05  ! T**04    SATURN      omega
    0.1769971877269533D-06  ! T**05    SATURN      omega
   -0.1199287513352219D-07  ! T**06    SATURN      omega
   -0.2787838033655380D-09  ! T**07    SATURN      omega
    0.2991419951218991D-11  ! T**08    SATURN      omega

    ------
    URANUS
    ------
  
    0.1921843855547400D+02  ! T**00    URANUS      a      : semi-major axis    
   -0.3594978568744975D-06  ! T**01    URANUS      a      : semi-major axis    
    0.2890033540625836D-07  ! T**02    URANUS      a      : semi-major axis    
   -0.1340654765034086D-09  ! T**03    URANUS      a      : semi-major axis    
   -0.7828241650362944D-10  ! T**04    URANUS      a      : semi-major axis    
   -0.2039875592161725D-09  ! T**05    URANUS      a      : semi-major axis    
   -0.1291354577621651D-10  ! T**06    URANUS      a      : semi-major axis    
 
    0.5481225395662999D+01  ! T**00    URANUS      lambda : mean longitude     
    0.7478165903077800D+02  ! T**01    URANUS      lambda : mean longitude     
   -0.8517442742610338D-05  ! T**02    URANUS      lambda : mean longitude     
    0.6776103939048855D-06  ! T**03    URANUS      lambda : mean longitude     
   -0.1879329676374498D-06  ! T**04    URANUS      lambda : mean longitude     
    0.1340133323569073D-07  ! T**05    URANUS      lambda : mean longitude     
    0.1962329375791907D-07  ! T**06    URANUS      lambda : mean longitude     
   -0.1516702369736084D-08  ! T**07    URANUS      lambda : mean longitude     
   -0.3468693000000000D-09  ! T**08    URANUS      lambda : mean longitude     
    0.1288098900000000D-10  ! T**09    URANUS      lambda : mean longitude     
 
   -0.4595307483800001D-01  ! T**00    URANUS      k      : e cos(pi)          
    0.1833262663241947D-03  ! T**01    URANUS      k      : e cos(pi)          
   -0.8183120584196420D-06  ! T**02    URANUS      k      : e cos(pi)          
   -0.4500504087006896D-06  ! T**03    URANUS      k      : e cos(pi)          
    0.1658221643608844D-07  ! T**04    URANUS      k      : e cos(pi)          
    0.2216721194889741D-09  ! T**05    URANUS      k      : e cos(pi)          
   -0.1587695865075714D-10  ! T**06    URANUS      k      : e cos(pi)          
 
    0.5648340159000001D-02  ! T**00    URANUS      h      : e sin(pi)          
   -0.7487546096252627D-03  ! T**01    URANUS      h      : e sin(pi)          
    0.1210067446595088D-04  ! T**02    URANUS      h      : e sin(pi)          
   -0.4222882836573553D-06  ! T**03    URANUS      h      : e sin(pi)          
   -0.1202707294747443D-07  ! T**04    URANUS      h      : e sin(pi)          
    0.5758290542434861D-09  ! T**05    URANUS      h      : e sin(pi)          
   -0.2474704632178854D-11  ! T**06    URANUS      h      : e sin(pi)          
 
    0.1859240754000000D-02  ! T**00    URANUS      q      : sin(i/2) cos(omega)
   -0.1244781987771900D-03  ! T**01    URANUS      q      : sin(i/2) cos(omega)
   -0.2075139302624414D-05  ! T**02    URANUS      q      : sin(i/2) cos(omega)
    0.7893125035225320D-07  ! T**03    URANUS      q      : sin(i/2) cos(omega)
    0.1627953619361115D-08  ! T**04    URANUS      q      : sin(i/2) cos(omega)
    0.4547224927862907D-10  ! T**05    URANUS      q      : sin(i/2) cos(omega)
   -0.3084695513946130D-11  ! T**06    URANUS      q      : sin(i/2) cos(omega)
 
    0.6486018467000000D-02  ! T**00    URANUS      p      : sin(i/2) sin(omega)
   -0.1173702283669166D-03  ! T**01    URANUS      p      : sin(i/2) sin(omega)
    0.3178942780364286D-05  ! T**02    URANUS      p      : sin(i/2) sin(omega)
    0.7156892334832169D-07  ! T**03    URANUS      p      : sin(i/2) sin(omega)
   -0.4989770146087177D-08  ! T**04    URANUS      p      : sin(i/2) sin(omega)
   -0.2019155852465579D-11  ! T**05    URANUS      p      : sin(i/2) sin(omega)
    0.8279522223045360D-11  ! T**06    URANUS      p      : sin(i/2) sin(omega)

    0.4638391799439799D-01  ! T**00    URANUS      e 
   -0.2728721797828645D-03  ! T**01    URANUS      e 
    0.7889551646216000D-05  ! T**02    URANUS      e 
    0.2424205022543192D-06  ! T**03    URANUS      e 
   -0.1051861552767277D-07  ! T**04    URANUS      e 
   -0.9509366902776024D-10  ! T**05    URANUS      e 
    0.8584060103088580D-11  ! T**06    URANUS      e 
    0.1523803152321309D-12  ! T**07    URANUS      e 
   -0.4058681888372710D-14  ! T**08    URANUS      e 

    0.3019293009942486D+01  ! T**00    URANUS      pi 
    0.1556836013804687D-01  ! T**01    URANUS      pi 
   -0.1653478501233323D-03  ! T**02    URANUS      pi 
    0.7235200405586400D-05  ! T**03    URANUS      pi 
    0.1796195707398673D-06  ! T**04    URANUS      pi 
   -0.7387022695448883D-08  ! T**05    URANUS      pi 
   -0.7946519301744658D-10  ! T**06    URANUS      pi 
   -0.2696667074009648D-11  ! T**07    URANUS      pi 
    0.1121207577943482D-12  ! T**08    URANUS      pi 

    0.1349459008416469D-01  ! T**00    URANUS      i 
   -0.2942603782560198D-03  ! T**01    URANUS      i 
    0.6098401454783851D-05  ! T**02    URANUS      i 
    0.2800399651324690D-06  ! T**03    URANUS      i 
   -0.7234180230550551D-08  ! T**04    URANUS      i 
   -0.1268088672090495D-09  ! T**05    URANUS      i 
    0.7817237868124555D-11  ! T**06    URANUS      i 
   -0.5854029436234392D-14  ! T**07    URANUS      i 
    0.9974857665004262D-14  ! T**08    URANUS      i 

    0.1291628611030045D+01  ! T**00    URANUS      omega
    0.1294115712013566D-01  ! T**01    URANUS      omega
    0.7076634063691954D-03  ! T**02    URANUS      omega
    0.1621636351425503D-05  ! T**03    URANUS      omega
   -0.9373280290387094D-06  ! T**04    URANUS      omega
   -0.3315393979595367D-07  ! T**05    URANUS      omega
    0.4614142776762673D-09  ! T**06    URANUS      omega
    0.3616523625649894D-10  ! T**07    URANUS      omega
    0.1263914829728427D-12  ! T**08    URANUS      omega

    -------
    NEPTUNE
    -------
  
    0.3011041598701700D+02  ! T**00    NEPTUNE     a      : semi-major axis    
   -0.4735211694727877D-05  ! T**01    NEPTUNE     a      : semi-major axis    
    0.5520617005684087D-06  ! T**02    NEPTUNE     a      : semi-major axis    
   -0.3873254294544367D-07  ! T**03    NEPTUNE     a      : semi-major axis    
    0.4740851727148849D-08  ! T**04    NEPTUNE     a      : semi-major axis    
   -0.2273379656248612D-09  ! T**05    NEPTUNE     a      : semi-major axis    
    0.7854068226961816D-10  ! T**06    NEPTUNE     a      : semi-major axis    
   -0.8719797406388758D-11  ! T**07    NEPTUNE     a      : semi-major axis    
    0.3449691752944234D-12  ! T**08    NEPTUNE     a      : semi-major axis    
   -0.7176378681074309D-13  ! T**09    NEPTUNE     a      : semi-major axis    
    0.2066941624686601D-13  ! T**10    NEPTUNE     a      : semi-major axis    
 
    0.5311897933164000D+01  ! T**00    NEPTUNE     lambda : mean longitude     
    0.3813297222612500D+02  ! T**01    NEPTUNE     lambda : mean longitude     
    0.3941236375689926D-05  ! T**02    NEPTUNE     lambda : mean longitude     
   -0.3415492570837751D-06  ! T**03    NEPTUNE     lambda : mean longitude     
    0.1887645208455415D-07  ! T**04    NEPTUNE     lambda : mean longitude     
    0.1013369243698869D-07  ! T**05    NEPTUNE     lambda : mean longitude     
   -0.1519783871454746D-08  ! T**06    NEPTUNE     lambda : mean longitude     
   -0.3279217894249272D-09  ! T**07    NEPTUNE     lambda : mean longitude     
    0.1997439670922088D-11  ! T**08    NEPTUNE     lambda : mean longitude     
   -0.6422436782928458D-13  ! T**09    NEPTUNE     lambda : mean longitude     
    0.1537259042870508D-13  ! T**10    NEPTUNE     lambda : mean longitude     
 
    0.5998838194000000D-02  ! T**00    NEPTUNE     k      : e cos(pi)          
    0.8830856821251260D-05  ! T**01    NEPTUNE     k      : e cos(pi)          
   -0.1200377573953148D-05  ! T**02    NEPTUNE     k      : e cos(pi)          
   -0.3062288718048617D-07  ! T**03    NEPTUNE     k      : e cos(pi)          
    0.1186712638282133D-08  ! T**04    NEPTUNE     k      : e cos(pi)          
   -0.1051468678707677D-08  ! T**05    NEPTUNE     k      : e cos(pi)          
   -0.2573676940086722D-10  ! T**06    NEPTUNE     k      : e cos(pi)          
   -0.1097732578514685D-12  ! T**07    NEPTUNE     k      : e cos(pi)          
   -0.4023350874580211D-13  ! T**08    NEPTUNE     k      : e cos(pi)          
    0.4596020291494538D-14  ! T**09    NEPTUNE     k      : e cos(pi)          
    0.1109344561975030D-14  ! T**10    NEPTUNE     k      : e cos(pi)          
 
    0.6691809982000000D-02  ! T**00    NEPTUNE     h      : e sin(pi)          
    0.7803136248402970D-04  ! T**01    NEPTUNE     h      : e sin(pi)          
    0.7982091068140214D-06  ! T**02    NEPTUNE     h      : e sin(pi)          
   -0.3376852803373323D-07  ! T**03    NEPTUNE     h      : e sin(pi)          
   -0.1004865088802564D-08  ! T**04    NEPTUNE     h      : e sin(pi)          
   -0.1141366628331863D-09  ! T**05    NEPTUNE     h      : e sin(pi)          
    0.2349569814351233D-10  ! T**06    NEPTUNE     h      : e sin(pi)          
    0.1788167411005797D-12  ! T**07    NEPTUNE     h      : e sin(pi)          
   -0.1160859492311755D-13  ! T**08    NEPTUNE     h      : e sin(pi)          
    0.2509257872781812D-14  ! T**09    NEPTUNE     h      : e sin(pi)          
   -0.6373306853038784D-15  ! T**10    NEPTUNE     h      : e sin(pi)          
 
   -0.1029147513800000D-01  ! T**00    NEPTUNE     q      : sin(i/2) cos(omega)
   -0.7512680221293386D-06  ! T**01    NEPTUNE     q      : sin(i/2) cos(omega)
   -0.6433503558816249D-07  ! T**02    NEPTUNE     q      : sin(i/2) cos(omega)
    0.8996979069624205D-08  ! T**03    NEPTUNE     q      : sin(i/2) cos(omega)
    0.2579893046136791D-09  ! T**04    NEPTUNE     q      : sin(i/2) cos(omega)
    0.3210644277196409D-11  ! T**05    NEPTUNE     q      : sin(i/2) cos(omega)
   -0.2189628179574422D-11  ! T**06    NEPTUNE     q      : sin(i/2) cos(omega)
   -0.2156914719539503D-13  ! T**07    NEPTUNE     q      : sin(i/2) cos(omega)
 
    0.1151676665900000D-01  ! T**00    NEPTUNE     p      : sin(i/2) sin(omega)
    0.2572175215148812D-04  ! T**01    NEPTUNE     p      : sin(i/2) sin(omega)
    0.1958310393176235D-06  ! T**02    NEPTUNE     p      : sin(i/2) sin(omega)
    0.7511768108015240D-08  ! T**03    NEPTUNE     p      : sin(i/2) sin(omega)
   -0.4302794733805976D-09  ! T**04    NEPTUNE     p      : sin(i/2) sin(omega)
    0.5179681673749495D-11  ! T**05    NEPTUNE     p      : sin(i/2) sin(omega)
    0.1052099763134684D-11  ! T**06    NEPTUNE     p      : sin(i/2) sin(omega)
   -0.4983533687687174D-13  ! T**07    NEPTUNE     p      : sin(i/2) sin(omega)
   -0.1534274493603343D-13  ! T**08    NEPTUNE     p      : sin(i/2) sin(omega)
    0.1784673252427161D-14  ! T**09    NEPTUNE     p      : sin(i/2) sin(omega)
    0.4385410052509184D-15  ! T**10    NEPTUNE     p      : sin(i/2) sin(omega)

    0.9457207617181884D-02  ! T**00    NEPTUNE     e 
    0.6042931695690695D-04  ! T**01    NEPTUNE     e 
   -0.5648899354490931D-07  ! T**02    NEPTUNE     e 
   -0.3725184225152326D-07  ! T**03    NEPTUNE     e 
    0.6373387760123899D-10  ! T**04    NEPTUNE     e 
   -0.7497228422225417D-09  ! T**05    NEPTUNE     e 
    0.2940326521720644D-11  ! T**06    NEPTUNE     e 
    0.2584475879157469D-12  ! T**07    NEPTUNE     e 
   -0.2240873379982237D-14  ! T**08    NEPTUNE     e 

    0.8399051199488058D+00  ! T**00    NEPTUNE     pi 
    0.5063830489093388D-02  ! T**01    NEPTUNE     pi 
    0.1228732405405417D-03  ! T**02    NEPTUNE     pi 
   -0.7486149305292799D-06  ! T**03    NEPTUNE     pi 
   -0.1421695892899436D-06  ! T**04    NEPTUNE     pi 
    0.7904951981840303D-07  ! T**05    NEPTUNE     pi 
    0.3823713939071637D-08  ! T**06    NEPTUNE     pi 
    0.2601578669284877D-10  ! T**07    NEPTUNE     pi 
   -0.6262620500414665D-11  ! T**08    NEPTUNE     pi 

    0.3089138733933079D-01  ! T**00    NEPTUNE     i 
    0.3936484495755125D-04  ! T**01    NEPTUNE     i 
    0.3956226747265807D-06  ! T**02    NEPTUNE     i 
   -0.6319414004436066D-09  ! T**03    NEPTUNE     i 
   -0.9603894430362634D-09  ! T**04    NEPTUNE     i 
   -0.1123486157571911D-12  ! T**05    NEPTUNE     i 
    0.8189755255221725D-14  ! T**06    NEPTUNE     i 
   -0.1499061563691207D-15  ! T**07    NEPTUNE     i 
    0.3955615259693835D-17  ! T**08    NEPTUNE     i 

    0.2300068710445144D+01  ! T**00    NEPTUNE     omega
   -0.1073411325256078D-02  ! T**01    NEPTUNE     omega
   -0.3974756460103488D-05  ! T**02    NEPTUNE     omega
   -0.7398237413638155D-06  ! T**03    NEPTUNE     omega
    0.7076820442346156D-08  ! T**04    NEPTUNE     omega
   -0.3343385025281164D-10  ! T**05    NEPTUNE     omega
   -0.1911128253961704D-12  ! T**06    NEPTUNE     omega
   -0.2217700345669010D-13  ! T**07    NEPTUNE     omega
    0.3025809282315602D-15  ! T**08    NEPTUNE     omega

    -----
    PLUTO
    -----
  
    0.3954461714403000D+02  ! T**00    PLUTO       a      : semi-major axis    
    0.3789000000000001D-01  ! T**01    PLUTO       a      : semi-major axis    
   -0.6019905974440888D-02  ! T**02    PLUTO       a      : semi-major axis    
   -0.3609946076072884D-03  ! T**03    PLUTO       a      : semi-major axis    
    0.1705980111551245D-03  ! T**04    PLUTO       a      : semi-major axis    
   -0.2169979157948140D-04  ! T**05    PLUTO       a      : semi-major axis    
   -0.4100010891962110D-05  ! T**06    PLUTO       a      : semi-major axis    
    0.1200000000000000D-05  ! T**07    PLUTO       a      : semi-major axis    
    0.4907347300000000D-06  ! T**08    PLUTO       a      : semi-major axis    
   -0.2090447300000000D-07  ! T**09    PLUTO       a      : semi-major axis    
   -0.1482514700000000D-07  ! T**10    PLUTO       a      : semi-major axis    
 
    0.4165471124826000D+01  ! T**00    PLUTO       lambda : mean longitude     
    0.2533566020437000D+02  ! T**01    PLUTO       lambda : mean longitude     
   -0.1827221883916392D-01  ! T**02    PLUTO       lambda : mean longitude     
    0.1940993166707158D-02  ! T**03    PLUTO       lambda : mean longitude     
    0.8609995915056679D-04  ! T**04    PLUTO       lambda : mean longitude     
   -0.3279996740878934D-04  ! T**05    PLUTO       lambda : mean longitude     
    0.3419959542661816D-05  ! T**06    PLUTO       lambda : mean longitude     
    0.6350000000000000D-06  ! T**07    PLUTO       lambda : mean longitude     
   -0.1500000000000000D-06  ! T**08    PLUTO       lambda : mean longitude     
   -0.2088276300000000D-07  ! T**09    PLUTO       lambda : mean longitude     
    0.2324406300000000D-08  ! T**10    PLUTO       lambda : mean longitude     
    0.3809481000000000D-09  ! T**11    PLUTO       lambda : mean longitude     
 
   -0.1787389594035000D+00  ! T**00    PLUTO       k      : e cos(pi)          
   -0.6133966380200786D-03  ! T**01    PLUTO       k      : e cos(pi)          
    0.5716978431762315D-04  ! T**02    PLUTO       k      : e cos(pi)          
    0.3964000000000000D-05  ! T**03    PLUTO       k      : e cos(pi)          
   -0.1460000000000000D-05  ! T**04    PLUTO       k      : e cos(pi)          
    0.1459985136555078D-06  ! T**05    PLUTO       k      : e cos(pi)          
    0.4000030380721165D-07  ! T**06    PLUTO       k      : e cos(pi)          
   -0.8300000000000000D-08  ! T**07    PLUTO       k      : e cos(pi)          
   -0.1100000000000000D-08  ! T**08    PLUTO       k      : e cos(pi)          
    0.1693381100000000D-09  ! T**09    PLUTO       k      : e cos(pi)          
    0.2090842500000000D-10  ! T**10    PLUTO       k      : e cos(pi)          
   -0.1325230700000000D-13  ! T**11    PLUTO       k      : e cos(pi)          
 
   -0.1734047186423000D+00  ! T**00    PLUTO       h      : e sin(pi)          
   -0.6391621023383662D-04  ! T**01    PLUTO       h      : e sin(pi)          
    0.6782978361158025D-04  ! T**02    PLUTO       h      : e sin(pi)          
    0.2413000000000000D-05  ! T**03    PLUTO       h      : e sin(pi)          
   -0.2250000000000000D-05  ! T**04    PLUTO       h      : e sin(pi)          
    0.3459999999999999D-06  ! T**05    PLUTO       h      : e sin(pi)          
    0.5300076657490653D-07  ! T**06    PLUTO       h      : e sin(pi)          
   -0.1910000000000000D-07  ! T**07    PLUTO       h      : e sin(pi)          
   -0.7224327200000001D-08  ! T**08    PLUTO       h      : e sin(pi)          
    0.2287453100000000D-09  ! T**09    PLUTO       h      : e sin(pi)          
    0.1697158800000000D-09  ! T**10    PLUTO       h      : e sin(pi)          
 
