"Distance Finder Calculation"
"Calculation Inputs"
"Calculation type","Distance Event Finder"
"Target","MOON"
"Observer","EARTH"
"Light propagation","No correction"
"Time system","TDB"
"Time format","Seconds past J2000"
"Time range","0 to 3155760000, step 1 hours"
"Coordinate condition","is local maximum"
"Output time unit","seconds"
"Complement result window","no"
"Result interval adjustment","No adjustment"
"Result interval filtering","No filtering"
"Distance Finder Time Intervals"
"Start Time","Stop Time","Duration (secs)"
"  652645804.969790","  652645804.969790",0.00000000E+00
"  655017813.287370","  655017813.287370",0.00000000E+00
"  657355595.463870","  657355595.463870",0.00000000E+00
"  659708985.670470","  659708985.670470",0.00000000E+00
"  662099553.130400","  662099553.130400",0.00000000E+00
"  664506719.826410","  664506719.826410",0.00000000E+00
"  666915764.394020","  666915764.394020",0.00000000E+00
"  669315837.837350","  669315837.837350",0.00000000E+00
"  671694418.712090","  671694418.712090",0.00000000E+00
"  674042065.087780","  674042065.087780",0.00000000E+00
"  676391293.278320","  676391293.278320",0.00000000E+00
"  678768459.140560","  678768459.140560",0.00000000E+00
"  681161776.159080","  681161776.159080",0.00000000E+00
"  683562203.560900","  683562203.560900",0.00000000E+00
"  685964688.253620","  685964688.253620",0.00000000E+00
"  688361362.506620","  688361362.506620",0.00000000E+00
"  690732835.191830","  690732835.191830",0.00000000E+00
"  693065769.560910","  693065769.560910",0.00000000E+00
"  695424427.751500","  695424427.751500",0.00000000E+00
"  697819099.401020","  697819099.401020",0.00000000E+00
"  700225488.602740","  700225488.602740",0.00000000E+00
"  702630718.667330","  702630718.667330",0.00000000E+00
"  705026833.542110","  705026833.542110",0.00000000E+00
"  707404470.535590","  707404470.535590",0.00000000E+00
"  709754954.765580","  709754954.765580",0.00000000E+00
"  712102979.818310","  712102979.818310",0.00000000E+00
"  714477209.036710","  714477209.036710",0.00000000E+00
"  716870674.525150","  716870674.525150",0.00000000E+00
"  719274089.031960","  719274089.031960",0.00000000E+00
"  721680063.027320","  721680063.027320",0.00000000E+00
"  724076975.096740","  724076975.096740",0.00000000E+00
"  726441626.609170","  726441626.609170",0.00000000E+00
"  728772949.309880","  728772949.309880",0.00000000E+00
"  731138489.197810","  731138489.197810",0.00000000E+00
"  733533500.139960","  733533500.139960",0.00000000E+00
"  735936253.889910","  735936253.889910",0.00000000E+00
"  738337204.719370","  738337204.719370",0.00000000E+00
"  740730697.210100","  740730697.210100",0.00000000E+00
"  743108276.912660","  743108276.912660",0.00000000E+00
"  745458928.112830","  745458928.112830",0.00000000E+00
"  747805430.235610","  747805430.235610",0.00000000E+00
"  750181361.966900","  750181361.966900",0.00000000E+00
"  752579404.789540","  752579404.789540",0.00000000E+00
"  754987398.558890","  754987398.558890",0.00000000E+00
"  757394969.854610","  757394969.854610",0.00000000E+00
"  759788123.327340","  759788123.327340",0.00000000E+00
"  762145210.627150","  762145210.627150",0.00000000E+00
"  764480768.328030","  764480768.328030",0.00000000E+00
"  766851090.696040","  766851090.696040",0.00000000E+00
"  769244403.893100","  769244403.893100",0.00000000E+00
"  771644174.552990","  771644174.552990",0.00000000E+00
"  774043927.504720","  774043927.504720",0.00000000E+00
"  776439159.263960","  776439159.263960",0.00000000E+00
"  778820107.833580","  778820107.833580",0.00000000E+00
"  781170013.542950","  781170013.542950",0.00000000E+00
"  783514283.150760","  783514283.150760",0.00000000E+00
"  785894223.306460","  785894223.306460",0.00000000E+00
"  788297154.816700","  788297154.816700",0.00000000E+00
"  790707316.699030","  790707316.699030",0.00000000E+00
"  793113081.979630","  793113081.979630",0.00000000E+00
"  795501473.250750","  795501473.250750",0.00000000E+00
"  797856559.237130","  797856559.237130",0.00000000E+00
"  800196493.114510","  800196493.114510",0.00000000E+00
"  802565097.636820","  802565097.636820",0.00000000E+00
"  804954596.293200","  804954596.293200",0.00000000E+00
"  807352655.683880","  807352655.683880",0.00000000E+00
"  809753685.952960","  809753685.952960",0.00000000E+00
"  812152034.630390","  812152034.630390",0.00000000E+00
"  814534294.552960","  814534294.552960",0.00000000E+00
"  816878972.609140","  816878972.609140",0.00000000E+00
"  819223815.142700","  819223815.142700",0.00000000E+00
"  821609293.007610","  821609293.007610",0.00000000E+00
"  824014373.170600","  824014373.170600",0.00000000E+00
"  826422252.168180","  826422252.168180",0.00000000E+00
"  828822732.038040","  828822732.038040",0.00000000E+00
"  831205884.340680","  831205884.340680",0.00000000E+00
"  833560426.032720","  833560426.032720",0.00000000E+00
"  835902713.734930","  835902713.734930",0.00000000E+00
"  838269996.396440","  838269996.396440",0.00000000E+00
"  840658902.871630","  840658902.871630",0.00000000E+00
"  843058885.985370","  843058885.985370",0.00000000E+00
"  845463425.356310","  845463425.356310",0.00000000E+00
"  847864297.015100","  847864297.015100",0.00000000E+00
"  850243598.762110","  850243598.762110",0.00000000E+00
"  852581327.008240","  852581327.008240",0.00000000E+00
"  854933529.025730","  854933529.025730",0.00000000E+00
"  857324501.918170","  857324501.918170",0.00000000E+00
"  859728849.125570","  859728849.125570",0.00000000E+00
"  862132971.218590","  862132971.218590",0.00000000E+00
"  864530084.224710","  864530084.224710",0.00000000E+00
"  866912899.715790","  866912899.715790",0.00000000E+00
"  869270017.704680","  869270017.704680",0.00000000E+00
"  871611848.714330","  871611848.714330",0.00000000E+00
"  873977909.317610","  873977909.317610",0.00000000E+00
"  876368870.369640","  876368870.369640",0.00000000E+00
"  878773117.309290","  878773117.309290",0.00000000E+00
"  881181750.086240","  881181750.086240",0.00000000E+00
"  883583587.192510","  883583587.192510",0.00000000E+00
"  885958343.349180","  885958343.349180",0.00000000E+00
"  888294545.472150","  888294545.472150",0.00000000E+00
"  890652227.589330","  890652227.589330",0.00000000E+00
"  893042039.005120","  893042039.005120",0.00000000E+00
"  895442173.091710","  895442173.091710",0.00000000E+00
"  897842837.426090","  897842837.426090",0.00000000E+00
"  900239184.325890","  900239184.325890",0.00000000E+00
"  902624035.888140","  902624035.888140",0.00000000E+00
"  904982644.463540","  904982644.463540",0.00000000E+00
"  907321169.554560","  907321169.554560",0.00000000E+00
"  909687352.117690","  909687352.117690",0.00000000E+00
"  912082217.619480","  912082217.619480",0.00000000E+00
"  914490104.276590","  914490104.276590",0.00000000E+00
"  916898950.551950","  916898950.551950",0.00000000E+00
"  919295949.205830","  919295949.205830",0.00000000E+00
"  921663213.957240","  921663213.957240",0.00000000E+00
"  924001589.893450","  924001589.893450",0.00000000E+00
"  926362783.934200","  926362783.934200",0.00000000E+00
"  928750188.815340","  928750188.815340",0.00000000E+00
"  931147520.637310","  931147520.637310",0.00000000E+00
"  933547371.845540","  933547371.845540",0.00000000E+00
"  935945119.048670","  935945119.048670",0.00000000E+00
"  938331742.873130","  938331742.873130",0.00000000E+00
"  940687408.737490","  940687408.737490",0.00000000E+00
"  943023230.081060","  943023230.081060",0.00000000E+00
"  945395975.665920","  945395975.665920",0.00000000E+00
"  947796734.335000","  947796734.335000",0.00000000E+00
"  950206046.460620","  950206046.460620",0.00000000E+00
"  952611851.118750","  952611851.118750",0.00000000E+00
"  955003631.520400","  955003631.520400",0.00000000E+00
"  957368337.453180","  957368337.453180",0.00000000E+00
"  959710546.032630","  959710546.032630",0.00000000E+00
"  962072152.578050","  962072152.578050",0.00000000E+00
"  964457719.810000","  964457719.810000",0.00000000E+00
"  966854998.868670","  966854998.868670",0.00000000E+00
"  969257445.084540","  969257445.084540",0.00000000E+00
"  971659373.777440","  971659373.777440",0.00000000E+00
"  974048435.004230","  974048435.004230",0.00000000E+00
"  976399581.771920","  976399581.771920",0.00000000E+00
"  978735597.420010","  978735597.420010",0.00000000E+00
"  981114318.499800","  981114318.499800",0.00000000E+00
"  983516302.030370","  983516302.030370",0.00000000E+00
"  985922714.277230","  985922714.277230",0.00000000E+00
"  988324250.339790","  988324250.339790",0.00000000E+00
"  990713397.794670","  990713397.794670",0.00000000E+00
"  993079523.880460","  993079523.880460",0.00000000E+00
"  995423365.265770","  995423365.265770",0.00000000E+00
"  997781909.241920","  997781909.241920",0.00000000E+00
" 1000166100.383100"," 1000166100.383100",0.00000000E+00
" 1002565385.588200"," 1002565385.588200",0.00000000E+00
" 1004971553.857200"," 1004971553.857200",0.00000000E+00
" 1007375745.643600"," 1007375745.643600",0.00000000E+00
" 1009761453.434700"," 1009761453.434700",0.00000000E+00
" 1012104861.204400"," 1012104861.204400",0.00000000E+00
" 1014446584.089300"," 1014446584.089300",0.00000000E+00
" 1016828948.523000"," 1016828948.523000",0.00000000E+00
" 1019228638.801200"," 1019228638.801200",0.00000000E+00
" 1021630810.288700"," 1021630810.288700",0.00000000E+00
" 1024028953.374400"," 1024028953.374400",0.00000000E+00
" 1026417080.540900"," 1026417080.540900",0.00000000E+00
" 1028783883.250300"," 1028783883.250300",0.00000000E+00
" 1031126337.402900"," 1031126337.402900",0.00000000E+00
" 1033484633.925500"," 1033484633.925500",0.00000000E+00
" 1035872621.935800"," 1035872621.935800",0.00000000E+00
" 1038277033.227200"," 1038277033.227200",0.00000000E+00
" 1040686498.803800"," 1040686498.803800",0.00000000E+00
" 1043089556.762700"," 1043089556.762700",0.00000000E+00
" 1045468737.769000"," 1045468737.769000",0.00000000E+00
" 1047808754.679500"," 1047808754.679500",0.00000000E+00
" 1050157737.067200"," 1050157737.067200",0.00000000E+00
" 1052540802.839900"," 1052540802.839900",0.00000000E+00
" 1054937681.878600"," 1054937681.878600",0.00000000E+00
" 1057337758.468100"," 1057337758.468100",0.00000000E+00
" 1059736444.603200"," 1059736444.603200",0.00000000E+00
" 1062127712.044300"," 1062127712.044300",0.00000000E+00
" 1064496770.810900"," 1064496770.810900",0.00000000E+00
" 1066835794.429800"," 1066835794.429800",0.00000000E+00
" 1069195403.940800"," 1069195403.940800",0.00000000E+00
" 1071588601.577200"," 1071588601.577200",0.00000000E+00
" 1073996586.834000"," 1073996586.834000",0.00000000E+00
" 1076405886.062900"," 1076405886.062900",0.00000000E+00
" 1078805166.633700"," 1078805166.633700",0.00000000E+00
" 1081179968.100100"," 1081179968.100100",0.00000000E+00
" 1083522273.727900"," 1083522273.727900",0.00000000E+00
" 1085873009.328200"," 1085873009.328200",0.00000000E+00
" 1088252481.872200"," 1088252481.872200",0.00000000E+00
" 1090646502.758100"," 1090646502.758100",0.00000000E+00
" 1093046623.500900"," 1093046623.500900",0.00000000E+00
" 1095447945.797100"," 1095447945.797100",0.00000000E+00
" 1097842091.789800"," 1097842091.789800",0.00000000E+00
" 1100209093.716900"," 1100209093.716900",0.00000000E+00
" 1102543341.149400"," 1102543341.149400",0.00000000E+00
" 1104907973.335700"," 1104907973.335700",0.00000000E+00
" 1107305314.794100"," 1107305314.794100",0.00000000E+00
" 1109712875.910500"," 1109712875.910500",0.00000000E+00
" 1112117971.826100"," 1112117971.826100",0.00000000E+00
" 1114511682.411100"," 1114511682.411100",0.00000000E+00
" 1116883233.615200"," 1116883233.615200",0.00000000E+00
" 1119227469.586400"," 1119227469.586400",0.00000000E+00
" 1121578444.461800"," 1121578444.461800",0.00000000E+00
" 1123956634.503700"," 1123956634.503700",0.00000000E+00
" 1126351615.647000"," 1126351615.647000",0.00000000E+00
" 1128754928.280300"," 1128754928.280300",0.00000000E+00
" 1131159767.427100"," 1131159767.427100",0.00000000E+00
" 1133554256.030400"," 1133554256.030400",0.00000000E+00
" 1135914306.607600"," 1135914306.607600",0.00000000E+00
" 1138248373.478700"," 1138248373.478700",0.00000000E+00
" 1140621388.756700"," 1140621388.756700",0.00000000E+00
" 1143020532.370700"," 1143020532.370700",0.00000000E+00
" 1145425254.925600"," 1145425254.925600",0.00000000E+00
" 1147826520.801200"," 1147826520.801200",0.00000000E+00
" 1150218434.157100"," 1150218434.157100",0.00000000E+00
" 1152591697.025300"," 1152591697.025300",0.00000000E+00
" 1154937637.206100"," 1154937637.206100",0.00000000E+00
" 1157286672.009000"," 1157286672.009000",0.00000000E+00
" 1159665411.358000"," 1159665411.358000",0.00000000E+00
" 1162064033.155200"," 1162064033.155200",0.00000000E+00
" 1164471872.131100"," 1164471872.131100",0.00000000E+00
" 1166879357.646900"," 1166879357.646900",0.00000000E+00
" 1169271843.033500"," 1169271843.033500",0.00000000E+00
" 1171626494.186200"," 1171626494.186200",0.00000000E+00
" 1173964867.473000"," 1173964867.473000",0.00000000E+00
" 1176339909.355900"," 1176339909.355900",0.00000000E+00
" 1178735593.114300"," 1178735593.114300",0.00000000E+00
" 1181136210.758500"," 1181136210.758500",0.00000000E+00
" 1183535451.386200"," 1183535451.386200",0.00000000E+00
" 1185928316.290100"," 1185928316.290100",0.00000000E+00
" 1188304104.064800"," 1188304104.064800",0.00000000E+00
" 1190648722.032000"," 1190648722.032000",0.00000000E+00
" 1192995228.012200"," 1192995228.012200",0.00000000E+00
" 1195376789.069700"," 1195376789.069700",0.00000000E+00
" 1197779677.806700"," 1197779677.806700",0.00000000E+00
" 1200189492.803200"," 1200189492.803200",0.00000000E+00
" 1202594421.233400"," 1202594421.233400",0.00000000E+00
" 1204979953.915600"," 1204979953.915600",0.00000000E+00
" 1207330383.579300"," 1207330383.579300",0.00000000E+00
" 1209674148.933300"," 1209674148.933300",0.00000000E+00
" 1212049030.277500"," 1212049030.277500",0.00000000E+00
" 1214441797.602300"," 1214441797.602300",0.00000000E+00
" 1216840760.046400"," 1216840760.046400",0.00000000E+00
" 1219240662.553100"," 1219240662.553100",0.00000000E+00
" 1221635697.808400"," 1221635697.808400",0.00000000E+00
" 1224011647.283000"," 1224011647.283000",0.00000000E+00
" 1226350758.070500"," 1226350758.070500",0.00000000E+00
" 1228700195.414800"," 1228700195.414800",0.00000000E+00
" 1231089066.936900"," 1231089066.936900",0.00000000E+00
" 1233495574.121000"," 1233495574.121000",0.00000000E+00
" 1235904152.114600"," 1235904152.114600",0.00000000E+00
" 1238304508.642800"," 1238304508.642800",0.00000000E+00
" 1240685642.566800"," 1240685642.566800",0.00000000E+00
" 1243037155.539800"," 1243037155.539800",0.00000000E+00
" 1245383823.215200"," 1245383823.215200",0.00000000E+00
" 1247757237.466900"," 1247757237.466900",0.00000000E+00
" 1250148993.120300"," 1250148993.120300",0.00000000E+00
" 1252549511.331100"," 1252549511.331100",0.00000000E+00
" 1254953221.592000"," 1254953221.592000",0.00000000E+00
" 1257352143.995700"," 1257352143.995700",0.00000000E+00
" 1259727306.308300"," 1259727306.308300",0.00000000E+00
" 1262061266.427700"," 1262061266.427700",0.00000000E+00
" 1264416144.576500"," 1264416144.576500",0.00000000E+00
" 1266808673.744700"," 1266808673.744700",0.00000000E+00
" 1269213717.139300"," 1269213717.139300",0.00000000E+00
" 1271618220.063700"," 1271618220.063700",0.00000000E+00
" 1274014905.958900"," 1274014905.958900",0.00000000E+00
" 1276395463.789800"," 1276395463.789800",0.00000000E+00
" 1278749631.675100"," 1278749631.675100",0.00000000E+00
" 1281095054.090300"," 1281095054.090300",0.00000000E+00
" 1283465754.877400"," 1283465754.877400",0.00000000E+00
" 1285858180.129300"," 1285858180.129300",0.00000000E+00
" 1288262055.662000"," 1288262055.662000",0.00000000E+00
" 1290669151.650900"," 1290669151.650900",0.00000000E+00
" 1293067770.597400"," 1293067770.597400",0.00000000E+00
" 1295435771.120400"," 1295435771.120400",0.00000000E+00
" 1297767798.931000"," 1297767798.931000",0.00000000E+00
" 1300129605.389900"," 1300129605.389900",0.00000000E+00
" 1302522109.033500"," 1302522109.033500",0.00000000E+00
" 1304923446.714800"," 1304923446.714800",0.00000000E+00
" 1307324090.904700"," 1307324090.904700",0.00000000E+00
" 1309718809.628700"," 1309718809.628700",0.00000000E+00
" 1312099719.010500"," 1312099719.010500",0.00000000E+00
" 1314453758.661200"," 1314453758.661200",0.00000000E+00
" 1316797195.720700"," 1316797195.720700",0.00000000E+00
" 1319170159.354000"," 1319170159.354000",0.00000000E+00
" 1321567741.928000"," 1321567741.928000",0.00000000E+00
" 1323976171.934800"," 1323976171.934800",0.00000000E+00
" 1326384344.163800"," 1326384344.163800",0.00000000E+00
" 1328778886.104100"," 1328778886.104100",0.00000000E+00
" 1331139848.711400"," 1331139848.711400",0.00000000E+00
" 1333475518.342800"," 1333475518.342800",0.00000000E+00
" 1335841661.069000"," 1335841661.069000",0.00000000E+00
" 1338232359.665300"," 1338232359.665300",0.00000000E+00
" 1340631049.632100"," 1340631049.632100",0.00000000E+00
" 1343031057.366900"," 1343031057.366900",0.00000000E+00
" 1345428000.981400"," 1345428000.981400",0.00000000E+00
" 1347812480.582400"," 1347812480.582400",0.00000000E+00
" 1350165712.415300"," 1350165712.415300",0.00000000E+00
" 1352506565.538200"," 1352506565.538200",0.00000000E+00
" 1354883925.557100"," 1354883925.557100",0.00000000E+00
" 1357286259.536600"," 1357286259.536600",0.00000000E+00
" 1359696173.240800"," 1359696173.240800",0.00000000E+00
" 1362101928.398700"," 1362101928.398700",0.00000000E+00
" 1364491777.272200"," 1364491777.272200",0.00000000E+00
" 1366851033.214400"," 1366851033.214400",0.00000000E+00
" 1369190708.537500"," 1369190708.537500",0.00000000E+00
" 1371555049.975200"," 1371555049.975200",0.00000000E+00
" 1373942118.613400"," 1373942118.613400",0.00000000E+00
" 1376339537.418800"," 1376339537.418800",0.00000000E+00
" 1378741262.948400"," 1378741262.948400",0.00000000E+00
" 1381141495.668700"," 1381141495.668700",0.00000000E+00
" 1383527070.149200"," 1383527070.149200",0.00000000E+00
" 1385874541.446700"," 1385874541.446700",0.00000000E+00
" 1388216016.938300"," 1388216016.938300",0.00000000E+00
" 1390599180.072500"," 1390599180.072500",0.00000000E+00
" 1393003144.160700"," 1393003144.160700",0.00000000E+00
" 1395410266.787400"," 1395410266.787400",0.00000000E+00
" 1397810797.770500"," 1397810797.770500",0.00000000E+00
" 1400196018.955600"," 1400196018.955600",0.00000000E+00
" 1402554792.810000"," 1402554792.810000",0.00000000E+00
" 1404896282.848100"," 1404896282.848100",0.00000000E+00
" 1407259420.952200"," 1407259420.952200",0.00000000E+00
" 1409646439.261100"," 1409646439.261100",0.00000000E+00
" 1412046406.579800"," 1412046406.579800",0.00000000E+00
" 1414451992.592800"," 1414451992.592800",0.00000000E+00
" 1416854650.953100"," 1416854650.953100",0.00000000E+00
" 1419237013.712000"," 1419237013.712000",0.00000000E+00
" 1421577230.236900"," 1421577230.236900",0.00000000E+00
