"Angular Separation Finder Calculation"
"Calculation Inputs"
"Calculation type","Angular Separation Event Finder"
"Target 1","MOON"
"Target 1 shape","Point"
"Target 2","SUN"
"Target 2 shape","Point"
"Observer","EARTH"
"Light propagation","No correction"
"Time system","TDB"
"Time format","Seconds past J2000"
"Time range","0 to 3155760000, step 1 hours"
"Coordinate condition","is local maximum"
"Output time unit","seconds"
"Complement result window","no"
"Result interval adjustment","No adjustment"
"Result interval filtering","No filtering"
"Angular Separation Finder Time Intervals"
"Start Time","Stop Time","Duration (secs)"
"  267084223.123340","  267084223.123340",0.00000000E+00
"  269641449.021010","  269641449.021010",0.00000000E+00
"  272193111.068490","  272193111.068490",0.00000000E+00
"  274740493.970520","  274740493.970520",0.00000000E+00
"  277285488.155540","  277285488.155540",0.00000000E+00
"  279829543.522550","  279829543.522550",0.00000000E+00
"  282373393.755520","  282373393.755520",0.00000000E+00
"  284917445.633460","  284917445.633460",0.00000000E+00
"  287462396.053910","  287462396.053910",0.00000000E+00
"  290009511.917140","  290009511.917140",0.00000000E+00
"  292560136.127100","  292560136.127100",0.00000000E+00
"  295114709.598690","  295114709.598690",0.00000000E+00
"  297672368.015330","  297672368.015330",0.00000000E+00
"  300231626.618190","  300231626.618190",0.00000000E+00
"  302791258.839470","  302791258.839470",0.00000000E+00
"  305350352.474350","  305350352.474350",0.00000000E+00
"  307907795.201190","  307907795.201190",0.00000000E+00
"  310462220.340590","  310462220.340590",0.00000000E+00
"  313012725.408730","  313012725.408730",0.00000000E+00
"  315559460.310220","  315559460.310220",0.00000000E+00
"  318103382.677570","  318103382.677570",0.00000000E+00
"  320645697.073860","  320645697.073860",0.00000000E+00
"  323187615.870530","  323187615.870530",0.00000000E+00
"  325730391.732150","  325730391.732150",0.00000000E+00
"  328275438.331070","  328275438.331070",0.00000000E+00
"  330824414.330550","  330824414.330550",0.00000000E+00
"  333378938.304360","  333378938.304360",0.00000000E+00
"  335939650.952750","  335939650.952750",0.00000000E+00
"  338505030.725700","  338505030.725700",0.00000000E+00
"  341071293.050640","  341071293.050640",0.00000000E+00
"  343634246.559500","  343634246.559500",0.00000000E+00
"  346191521.793760","  346191521.793760",0.00000000E+00
"  348742869.149830","  348742869.149830",0.00000000E+00
"  351288919.370270","  351288919.370270",0.00000000E+00
"  353830342.818960","  353830342.818960",0.00000000E+00
"  356368076.176900","  356368076.176900",0.00000000E+00
"  358903933.502310","  358903933.502310",0.00000000E+00
"  361440859.229940","  361440859.229940",0.00000000E+00
"  363982541.799040","  363982541.799040",0.00000000E+00
"  366532346.991010","  366532346.991010",0.00000000E+00
"  369091736.021230","  369091736.021230",0.00000000E+00
"  371659028.411420","  371659028.411420",0.00000000E+00
"  374229909.238080","  374229909.238080",0.00000000E+00
"  376799618.704650","  376799618.704650",0.00000000E+00
"  379364603.942710","  379364603.942710",0.00000000E+00
"  381922551.113290","  381922551.113290",0.00000000E+00
"  384472159.231510","  384472159.231510",0.00000000E+00
"  387013511.551240","  387013511.551240",0.00000000E+00
"  389548367.368900","  389548367.368900",0.00000000E+00
"  392079892.899260","  392079892.899260",0.00000000E+00
"  394612075.295060","  394612075.295060",0.00000000E+00
"  397149021.753450","  397149021.753450",0.00000000E+00
"  399694103.701830","  399694103.701830",0.00000000E+00
"  402249067.496610","  402249067.496610",0.00000000E+00
"  404813564.505110","  404813564.505110",0.00000000E+00
"  407385291.542160","  407385291.542160",0.00000000E+00
"  409960194.226580","  409960194.226580",0.00000000E+00
"  412532672.804330","  412532672.804330",0.00000000E+00
"  415097061.253060","  415097061.253060",0.00000000E+00
"  417650200.372630","  417650200.372630",0.00000000E+00
"  420192551.408580","  420192551.408580",0.00000000E+00
"  422727099.394880","  422727099.394880",0.00000000E+00
"  425257751.450860","  425257751.450860",0.00000000E+00
"  427788377.270120","  427788377.270120",0.00000000E+00
"  430322443.382940","  430322443.382940",0.00000000E+00
"  432862931.453110","  432862931.453110",0.00000000E+00
"  435412323.670120","  435412323.670120",0.00000000E+00
"  437972305.731080","  437972305.731080",0.00000000E+00
"  440542648.864400","  440542648.864400",0.00000000E+00
"  443119522.593040","  443119522.593040",0.00000000E+00
"  445695580.187520","  445695580.187520",0.00000000E+00
"  448263555.284780","  448263555.284780",0.00000000E+00
"  450820046.135980","  450820046.135980",0.00000000E+00
"  453365726.922220","  453365726.922220",0.00000000E+00
"  455903354.275470","  455903354.275470",0.00000000E+00
"  458436185.610250","  458436185.610250",0.00000000E+00
"  460967419.207550","  460967419.207550",0.00000000E+00
"  463500206.695350","  463500206.695350",0.00000000E+00
"  466037778.607750","  466037778.607750",0.00000000E+00
"  468583336.121380","  468583336.121380",0.00000000E+00
"  471139298.596070","  471139298.596070",0.00000000E+00
"  473705696.497220","  473705696.497220",0.00000000E+00
"  476278833.061910","  476278833.061910",0.00000000E+00
"  478852442.991820","  478852442.991820",0.00000000E+00
"  481420926.354040","  481420926.354040",0.00000000E+00
"  483981266.343010","  483981266.343010",0.00000000E+00
"  486532699.269600","  486532699.269600",0.00000000E+00
"  489075947.232250","  489075947.232250",0.00000000E+00
"  491612934.943190","  491612934.943190",0.00000000E+00
"  494146614.249720","  494146614.249720",0.00000000E+00
"  496680529.613730","  496680529.613730",0.00000000E+00
"  499218186.485350","  499218186.485350",0.00000000E+00
"  501762365.356340","  501762365.356340",0.00000000E+00
"  504314421.111910","  504314421.111910",0.00000000E+00
"  506873824.079080","  506873824.079080",0.00000000E+00
"  509438494.247200","  509438494.247200",0.00000000E+00
"  512005745.451840","  512005745.451840",0.00000000E+00
"  514572729.509760","  514572729.509760",0.00000000E+00
"  517136290.087770","  517136290.087770",0.00000000E+00
"  519693465.535480","  519693465.535480",0.00000000E+00
"  522242853.393060","  522242853.393060",0.00000000E+00
"  524785457.579240","  524785457.579240",0.00000000E+00
"  527324161.531500","  527324161.531500",0.00000000E+00
"  529862384.586400","  529862384.586400",0.00000000E+00
"  532402821.239360","  532402821.239360",0.00000000E+00
"  534946804.387210","  534946804.387210",0.00000000E+00
"  537494530.140560","  537494530.140560",0.00000000E+00
"  540045940.174590","  540045940.174590",0.00000000E+00
"  542601380.266180","  542601380.266180",0.00000000E+00
"  545161122.285350","  545161122.285350",0.00000000E+00
"  547724060.308640","  547724060.308640",0.00000000E+00
"  550287229.212090","  550287229.212090",0.00000000E+00
"  552847211.016780","  552847211.016780",0.00000000E+00
"  555402137.985430","  555402137.985430",0.00000000E+00
"  557952314.599740","  557952314.599740",0.00000000E+00
"  560499300.475090","  560499300.475090",0.00000000E+00
"  563044644.083620","  563044644.083620",0.00000000E+00
"  565589217.483700","  565589217.483700",0.00000000E+00
"  568133359.836920","  568133359.836920",0.00000000E+00
"  570677494.205070","  570677494.205070",0.00000000E+00
"  573222658.555470","  573222658.555470",0.00000000E+00
"  575770404.818630","  575770404.818630",0.00000000E+00
"  578321948.565240","  578321948.565240",0.00000000E+00
"  580877315.872650","  580877315.872650",0.00000000E+00
"  583435437.952710","  583435437.952710",0.00000000E+00
"  585995017.002090","  585995017.002090",0.00000000E+00
"  588555031.441220","  588555031.441220",0.00000000E+00
"  591114404.106340","  591114404.106340",0.00000000E+00
"  593671611.138800","  593671611.138800",0.00000000E+00
"  596225120.830040","  596225120.830040",0.00000000E+00
"  598774296.041320","  598774296.041320",0.00000000E+00
"  601319640.737300","  601319640.737300",0.00000000E+00
"  603862292.571130","  603862292.571130",0.00000000E+00
"  606403564.948220","  606403564.948220",0.00000000E+00
"  608944841.090070","  608944841.090070",0.00000000E+00
"  611487626.403760","  611487626.403760",0.00000000E+00
"  614033642.003210","  614033642.003210",0.00000000E+00
"  616584755.890680","  616584755.890680",0.00000000E+00
"  619142374.329070","  619142374.329070",0.00000000E+00
"  621706236.079370","  621706236.079370",0.00000000E+00
"  624273498.107110","  624273498.107110",0.00000000E+00
"  626839598.320610","  626839598.320610",0.00000000E+00
"  629400747.271770","  629400747.271770",0.00000000E+00
"  631955507.472160","  631955507.472160",0.00000000E+00
"  634504154.688050","  634504154.688050",0.00000000E+00
"  637047423.272290","  637047423.272290",0.00000000E+00
"  639586189.691630","  639586189.691630",0.00000000E+00
"  642121940.488340","  642121940.488340",0.00000000E+00
"  644657209.198550","  644657209.198550",0.00000000E+00
"  647195508.644200","  647195508.644200",0.00000000E+00
"  649740626.981910","  649740626.981910",0.00000000E+00
"  652295269.988900","  652295269.988900",0.00000000E+00
"  654859443.987380","  654859443.987380",0.00000000E+00
"  657429865.695520","  657429865.695520",0.00000000E+00
"  660001484.859970","  660001484.859970",0.00000000E+00
"  662569809.090720","  662569809.090720",0.00000000E+00
"  665131790.712350","  665131790.712350",0.00000000E+00
"  667685567.156150","  667685567.156150",0.00000000E+00
"  670230550.022540","  670230550.022540",0.00000000E+00
"  672767812.126440","  672767812.126440",0.00000000E+00
"  675300025.229140","  675300025.229140",0.00000000E+00
"  677830947.933000","  677830947.933000",0.00000000E+00
"  680364780.785370","  680364780.785370",0.00000000E+00
"  682905412.182410","  682905412.182410",0.00000000E+00
"  685455508.744760","  685455508.744760",0.00000000E+00
"  688015752.677170","  688015752.677170",0.00000000E+00
"  690584689.673030","  690584689.673030",0.00000000E+00
"  693159009.814320","  693159009.814320",0.00000000E+00
"  695733698.407530","  695733698.407530",0.00000000E+00
"  698302764.434020","  698302764.434020",0.00000000E+00
"  700861521.231440","  700861521.231440",0.00000000E+00
"  703408720.041210","  703408720.041210",0.00000000E+00
"  705946395.148310","  705946395.148310",0.00000000E+00
"  708478252.681380","  708478252.681380",0.00000000E+00
"  711008323.250510","  711008323.250510",0.00000000E+00
"  713540327.093870","  713540327.093870",0.00000000E+00
"  716077471.947210","  716077471.947210",0.00000000E+00
"  718622430.560020","  718622430.560020",0.00000000E+00
"  721177262.331890","  721177262.331890",0.00000000E+00
"  723742797.279940","  723742797.279940",0.00000000E+00
"  726317120.174680","  726317120.174680",0.00000000E+00
"  728894408.180100","  728894408.180100",0.00000000E+00
"  731466838.576420","  731466838.576420",0.00000000E+00
"  734028897.649970","  734028897.649970",0.00000000E+00
"  736579481.635720","  736579481.635720",0.00000000E+00
"  739120616.891410","  739120616.891410",0.00000000E+00
"  741655476.334030","  741655476.334030",0.00000000E+00
"  744187327.206960","  744187327.206960",0.00000000E+00
"  746719308.969080","  746719308.969080",0.00000000E+00
"  749254536.802110","  749254536.802110",0.00000000E+00
"  751796152.719160","  751796152.719160",0.00000000E+00
"  754346969.828990","  754346969.828990",0.00000000E+00
"  756908315.893830","  756908315.893830",0.00000000E+00
"  759478374.783480","  759478374.783480",0.00000000E+00
"  762051936.602300","  762051936.602300",0.00000000E+00
"  764622883.549550","  764622883.549550",0.00000000E+00
"  767187028.220150","  767187028.220150",0.00000000E+00
"  769742698.883230","  769742698.883230",0.00000000E+00
"  772289964.361810","  772289964.361810",0.00000000E+00
"  774830124.597570","  774830124.597570",0.00000000E+00
"  777365579.040770","  777365579.040770",0.00000000E+00
"  779899558.352870","  779899558.352870",0.00000000E+00
"  782435565.378250","  782435565.378250",0.00000000E+00
"  784976691.431720","  784976691.431720",0.00000000E+00
"  787524926.588450","  787524926.588450",0.00000000E+00
"  790080581.871490","  790080581.871490",0.00000000E+00
"  792642261.245030","  792642261.245030",0.00000000E+00
"  795207638.924280","  795207638.924280",0.00000000E+00
"  797774218.739390","  797774218.739390",0.00000000E+00
"  800339276.506670","  800339276.506670",0.00000000E+00
"  802899787.432180","  802899787.432180",0.00000000E+00
"  805453400.987880","  805453400.987880",0.00000000E+00
"  807999769.979070","  807999769.979070",0.00000000E+00
"  810540813.098270","  810540813.098270",0.00000000E+00
"  813079715.044990","  813079715.044990",0.00000000E+00
"  815619519.575810","  815619519.575810",0.00000000E+00
"  818162114.788760","  818162114.788760",0.00000000E+00
"  820708043.643610","  820708043.643610",0.00000000E+00
"  823257190.114800","  823257190.114800",0.00000000E+00
"  825809730.665510","  825809730.665510",0.00000000E+00
"  828366281.915450","  828366281.915450",0.00000000E+00
"  830926844.728890","  830926844.728890",0.00000000E+00
"  833489627.405540","  833489627.405540",0.00000000E+00
"  836051385.357590","  836051385.357590",0.00000000E+00
"  838609299.116420","  838609299.116420",0.00000000E+00
"  841162483.703330","  841162483.703330",0.00000000E+00
"  843711835.187500","  843711835.187500",0.00000000E+00
"  846258832.386650","  846258832.386650",0.00000000E+00
"  848804514.623290","  848804514.623290",0.00000000E+00
"  851349263.708230","  851349263.708230",0.00000000E+00
"  853893286.417840","  853893286.417840",0.00000000E+00
"  856437279.910120","  856437279.910120",0.00000000E+00
"  858982691.128710","  858982691.128710",0.00000000E+00
"  861531197.954270","  861531197.954270",0.00000000E+00
"  864083719.250460","  864083719.250460",0.00000000E+00
"  866639917.478420","  866639917.478420",0.00000000E+00
"  869198693.164020","  869198693.164020",0.00000000E+00
"  871758940.541300","  871758940.541300",0.00000000E+00
"  874319601.526810","  874319601.526810",0.00000000E+00
"  876879176.415970","  876879176.415970",0.00000000E+00
"  879435738.429750","  879435738.429750",0.00000000E+00
"  881987838.854230","  881987838.854230",0.00000000E+00
"  884535287.659470","  884535287.659470",0.00000000E+00
"  887078961.525880","  887078961.525880",0.00000000E+00
"  889620194.409190","  889620194.409190",0.00000000E+00
"  892160469.127270","  892160469.127270",0.00000000E+00
"  894701386.797420","  894701386.797420",0.00000000E+00
"  897244730.161980","  897244730.161980",0.00000000E+00
"  899792497.109720","  899792497.109720",0.00000000E+00
"  902346586.624330","  902346586.624330",0.00000000E+00
"  904907824.895190","  904907824.895190",0.00000000E+00
"  907474662.601580","  907474662.601580",0.00000000E+00
"  910042939.792250","  910042939.792250",0.00000000E+00
"  912607838.467510","  912607838.467510",0.00000000E+00
"  915166432.981900","  915166432.981900",0.00000000E+00
"  917718200.721680","  917718200.721680",0.00000000E+00
"  920263789.667380","  920263789.667380",0.00000000E+00
"  922804107.277950","  922804107.277950",0.00000000E+00
"  925340429.361090","  925340429.361090",0.00000000E+00
"  927874882.737080","  927874882.737080",0.00000000E+00
"  930410637.972560","  930410637.972560",0.00000000E+00
"  932951552.240890","  932951552.240890",0.00000000E+00
"  935501158.050320","  935501158.050320",0.00000000E+00
"  938061056.129860","  938061056.129860",0.00000000E+00
"  940629529.427600","  940629529.427600",0.00000000E+00
"  943201938.349240","  943201938.349240",0.00000000E+00
"  945773034.258600","  945773034.258600",0.00000000E+00
"  948338854.215880","  948338854.215880",0.00000000E+00
"  950896905.395550","  950896905.395550",0.00000000E+00
"  953445969.345580","  953445969.345580",0.00000000E+00
"  955986394.913510","  955986394.913510",0.00000000E+00
"  958520242.690480","  958520242.690480",0.00000000E+00
"  961050906.149280","  961050906.149280",0.00000000E+00
"  963582504.203470","  963582504.203470",0.00000000E+00
"  966119215.696960","  966119215.696960",0.00000000E+00
"  968664452.448430","  968664452.448430",0.00000000E+00
"  971219946.940750","  971219946.940750",0.00000000E+00
"  973785230.533530","  973785230.533530",0.00000000E+00
"  976357775.424200","  976357775.424200",0.00000000E+00
"  978933271.812560","  978933271.812560",0.00000000E+00
"  981505934.557550","  981505934.557550",0.00000000E+00
"  984070071.522500","  984070071.522500",0.00000000E+00
"  986622656.847030","  986622656.847030",0.00000000E+00
"  989164355.695820","  989164355.695820",0.00000000E+00
"  991698350.285490","  991698350.285490",0.00000000E+00
"  994228698.177400","  994228698.177400",0.00000000E+00
"  996759348.928760","  996759348.928760",0.00000000E+00
"  999293763.686810","  999293763.686810",0.00000000E+00
" 1001834826.587300"," 1001834826.587300",0.00000000E+00
" 1004384843.091500"," 1004384843.091500",0.00000000E+00
" 1006945287.700100"," 1006945287.700100",0.00000000E+00
" 1009515753.652700"," 1009515753.652700",0.00000000E+00
" 1012092339.786300"," 1012092339.786300",0.00000000E+00
" 1014667791.306200"," 1014667791.306200",0.00000000E+00
" 1017235054.454700"," 1017235054.454700",0.00000000E+00
" 1019790929.275600"," 1019790929.275600",0.00000000E+00
" 1022336226.473100"," 1022336226.473100",0.00000000E+00
" 1024873795.920000"," 1024873795.920000",0.00000000E+00
" 1027406944.155500"," 1027406944.155500",0.00000000E+00
" 1029938847.331800"," 1029938847.331800",0.00000000E+00
" 1032472543.071000"," 1032472543.071000",0.00000000E+00
" 1035011054.805300"," 1035011054.805300",0.00000000E+00
" 1037557308.311000"," 1037557308.311000",0.00000000E+00
" 1040113444.051100"," 1040113444.051100",0.00000000E+00
" 1042679325.790000"," 1042679325.790000",0.00000000E+00
" 1045251341.559300"," 1045251341.559300",0.00000000E+00
" 1047823580.389200"," 1047823580.389200",0.00000000E+00
" 1050390874.113000"," 1050390874.113000",0.00000000E+00
" 1052950515.171600"," 1052950515.171600",0.00000000E+00
" 1055501871.675000"," 1055501871.675000",0.00000000E+00
" 1058045642.458200"," 1058045642.458200",0.00000000E+00
" 1060583618.411400"," 1060583618.411400",0.00000000E+00
" 1063118565.277800"," 1063118565.277800",0.00000000E+00
" 1065653815.550700"," 1065653815.550700",0.00000000E+00
" 1068192616.643900"," 1068192616.643900",0.00000000E+00
" 1070737439.260600"," 1070737439.260600",0.00000000E+00
" 1073289355.743200"," 1073289355.743200",0.00000000E+00
" 1075847740.684000"," 1075847740.684000",0.00000000E+00
" 1078410720.083100"," 1078410720.083100",0.00000000E+00
" 1080976062.969500"," 1080976062.969500",0.00000000E+00
" 1083541463.582300"," 1083541463.582300",0.00000000E+00
" 1086104218.717400"," 1086104218.717400",0.00000000E+00
" 1088661555.853400"," 1088661555.853400",0.00000000E+00
" 1091211940.661100"," 1091211940.661100",0.00000000E+00
" 1093756065.053300"," 1093756065.053300",0.00000000E+00
" 1096296491.877200"," 1096296491.877200",0.00000000E+00
" 1098836349.177000"," 1098836349.177000",0.00000000E+00
" 1101378024.525500"," 1101378024.525500",0.00000000E+00
" 1103922538.694400"," 1103922538.694400",0.00000000E+00
" 1106469881.995400"," 1106469881.995400",0.00000000E+00
" 1109020008.768700"," 1109020008.768700",0.00000000E+00
" 1111573508.682800"," 1111573508.682800",0.00000000E+00
" 1114131088.368000"," 1114131088.368000",0.00000000E+00
" 1116692214.381000"," 1116692214.381000",0.00000000E+00
" 1119254461.571000"," 1119254461.571000",0.00000000E+00
" 1121814651.353700"," 1121814651.353700",0.00000000E+00
" 1124370775.494800"," 1124370775.494800",0.00000000E+00
" 1126922781.303300"," 1126922781.303300",0.00000000E+00
" 1129471812.688700"," 1129471812.688700",0.00000000E+00
" 1132018991.483100"," 1132018991.483100",0.00000000E+00
" 1134564792.736700"," 1134564792.736700",0.00000000E+00
" 1137109283.965100"," 1137109283.965100",0.00000000E+00
" 1139652820.159900"," 1139652820.159900",0.00000000E+00
" 1142196566.150400"," 1142196566.150400",0.00000000E+00
" 1144742348.186300"," 1144742348.186300",0.00000000E+00
" 1147291789.781200"," 1147291789.781200",0.00000000E+00
" 1149845424.410600"," 1149845424.410600",0.00000000E+00
" 1152402645.066700"," 1152402645.066700",0.00000000E+00
" 1154962395.224200"," 1154962395.224200",0.00000000E+00
" 1157523617.808400"," 1157523617.808400",0.00000000E+00
" 1160084943.866700"," 1160084943.866700",0.00000000E+00
" 1162644341.024200"," 1162644341.024200",0.00000000E+00
" 1165199689.481500"," 1165199689.481500",0.00000000E+00
" 1167749908.638500"," 1167749908.638500",0.00000000E+00
" 1170295332.154200"," 1170295332.154200",0.00000000E+00
" 1172837176.196800"," 1172837176.196800",0.00000000E+00
" 1175376998.269900"," 1175376998.269900",0.00000000E+00
" 1177916510.492900"," 1177916510.492900",0.00000000E+00
" 1180457570.574100"," 1180457570.574100",0.00000000E+00
" 1183002229.293300"," 1183002229.293300",0.00000000E+00
" 1185552634.153000"," 1185552634.153000",0.00000000E+00
" 1188110402.788700"," 1188110402.788700",0.00000000E+00
" 1190675344.344200"," 1190675344.344200",0.00000000E+00
" 1193244397.276900"," 1193244397.276900",0.00000000E+00
" 1195812461.566200"," 1195812461.566200",0.00000000E+00
" 1198375143.697900"," 1198375143.697900",0.00000000E+00
" 1200930628.635500"," 1200930628.635500",0.00000000E+00
" 1203479118.890500"," 1203479118.890500",0.00000000E+00
" 1206021520.581000"," 1206021520.581000",0.00000000E+00
