{cc: 438, y: 4462.32863795602, parea: 188.410968640066, points: 277, x: 26524.1210336117, pop: 39554.5990142822, z: 29002.1223846929}
{cc: 44, y: -362181.40573593, parea: 21008.7982302908, points: 23075, x: 80846.5557168645, pop: 410351.697316888, z: 175011.738288522}
{cc: 440, y: 638096.13350609, parea: 75328.3254825489, points: 132448, x: 1436929.49361414, pop: 2754112.70020123, z: 2260767.40366083}
{cc: 442, y: 40358.3603272142, parea: 2978.35577857337, points: 4612, x: 378312.245327057, pop: 587586.831023216, z: 447779.341859665}
{cc: 446, y: 572539.527995533, parea: 50.9372882102792, points: 55, x: -249528.054570962, pop: 674530.030654907, z: 254803.724715251}
{cc: 450, y: 19304294.0074624, parea: 695267.705285199, points: 738116, x: 17828559.8744757, pop: 27900930.4102508, z: -9238091.72998673}
{cc: 454, y: 10103181.1103712, parea: 107277.673482886, points: 110394, x: 14748776.5271953, pop: 18448173.3447504, z: -4519689.08883746}
{cc: 458, y: 33418314.8740966, parea: 390984.027349793, points: 391978, x: -8714014.37896791, pop: 34790329.4745096, z: 2321164.00956945}
{cc: 462, y: 564332.603304319, parea: 1197.12920870043, points: 1201, x: 169423.673272037, pop: 590955.821455308, z: 39708.306717861}
{cc: 466, y: -2538512.98053425, parea: 1460115.34221801, points: 1532562, x: 22457760.3026927, pop: 23267530.6277297, z: 5394053.83600322}
{cc: 470, y: 89257.7317819716, parea: 472.903241863124, points: 584, x: 346216.291813682, pop: 441378.095346421, z: 258808.008963217}
{cc: 474, y: -355956.03321271, parea: 1531.53833563539, points: 1583, x: 197250.575824005, pop: 420589.729996216, z: 106218.945704188}
{cc: 478, y: -954447.030343957, parea: 1216633.64736554, points: 1298657, x: 4152662.051956, pop: 4467950.07544393, z: 1318627.76930866}
{cc: 48, y: 1617245.60599385, parea: 967.349629829986, points: 1077, x: 1330119.1492588, pop: 2333105.37417758, z: 1028914.45810678}
{cc: 480, y: 1024664.67333379, parea: 2564.13172617389, points: 2730, x: 646296.285422497, pop: 1291248.30965841, z: -446256.001324908}
{cc: 484, y: -128043536.250573, parea: 2044543.75980095, points: 2237476, x: -22737497.5135021, pop: 140429419.246374, z: 50981432.0146113}
{cc: 492, y: 2607.04248341561, parea: 4.33539046490125, points: 6, x: 20003.8934462421, pop: 27920.3815917969, z: 19302.7270369302}
{cc: 496, y: 2041580.75233648, parea: 1805826.12573269, points: 2640672, x: -551454.618421413, pop: 3162720.78581926, z: 2344059.88271773}
{cc: 498, y: 1203126.15831419, parea: 39238.4858587943, points: 57758, x: 2206687.11938121, pop: 3696947.433302, z: 2710732.40229045}
{cc: 499, y: 149331.441193685, parea: 15922.0149176449, points: 21698, x: 427570.159874846, pop: 615245.409965958, z: 416400.617973425}
{cc: 50, y: 151593310.345065, parea: 165736.328747627, points: 181192, x: -674424.688243362, pop: 165918437.53514, z: 67319540.9487568}
{cc: 500, y: -4527.0805546292, parea: 50.7439567320817, points: 53, x: 2386.50339303697, pop: 5345.15512199048, z: 1542.99146640908}
{cc: 504, y: -3468540.58943372, parea: 483040.804889167, points: 568993, x: 29719257.8377688, pop: 35781281.5626471, z: 19575752.2960693}
{cc: 508, y: 17306661.1853401, parea: 912423.417694902, points: 958003, x: 23815057.4705735, pop: 31042175.4374363, z: -9493577.99610691}
{cc: 51, y: 1488796.23519675, parea: 24505.2727441767, points: 32129, x: 1510084.25928397, pop: 2779462.12361157, z: 1796633.00160296}
{cc: 512, y: 2849127.44098629, parea: 362946.141998266, points: 387966, x: 1825327.79611166, pop: 3671574.8944818, z: 1417409.35311786}
{cc: 516, y: 667716.91919128, parea: 963219.030339788, points: 1041564, x: 2182544.85805739, pop: 2433943.12628603, z: -833264.731345745}
{cc: 52, y: -243009.548757807, parea: 573.499594563821, points: 589, x: 142778.434028217, pop: 289431.458864152, z: 65811.0080591263}
{cc: 520, y: 2316.90321675377, parea: 38.9983366341643, points: 39, x: -9978.52180863075, pop: 10244.4096722603, z: -94.7647446797649}
{cc: 524, y: 36044839.6401852, parea: 168145.940310314, points: 190934, x: 3310194.95098456, pop: 40859518.529682, z: 18901125.0589}
{cc: 528, y: 982186.222133372, parea: 41887.3296818826, points: 68434, x: 10610803.979829, pop: 17348061.3633562, z: 13687821.2971929}
{cc: 531, y: -160280.316263257, parea: 614.813335560486, points: 629, x: 61773.6570598105, pop: 175706.93598672, z: 36974.3805126054}
{cc: 533, y: -107420.397697289, parea: 217.710107981626, points: 223, x: 39112.4924107836, pop: 117101.877434865, z: 25375.2891839499}
{cc: 534, y: -26100.8211058167, parea: 67.5127071677501, points: 71, x: 13265.0110517634, pop: 30792.007436119, z: 9535.94281410622}
{cc: 535, y: -28164.6713946846, parea: 483.957526802822, points: 497, x: 11991.3348493429, pop: 31546.1671276111, z: 7412.05209482379}
{cc: 540, y: 66112.4637886466, parea: 24006.1890533121, points: 25768, x: -269631.06871311, pop: 299288.520693548, z: -111726.228084066}
{cc: 548, y: 60299.8241586377, parea: 16295.453159665, points: 16976, x: -284619.292986211, pop: 304069.963986523, z: -87988.7663168719}
{cc: 554, y: 338193.154453448, parea: 285152.401018684, points: 380871, x: -3436939.17310343, pop: 4479602.3186515, z: -2841752.54465914}
{cc: 558, y: -6700708.21658519, parea: 140989.243756141, points: 144674, x: 487360.100757994, pop: 6886399.19561278, z: 1505856.06100384}
{cc: 56, y: 567883.263150603, parea: 35670.0192516004, points: 56249, x: 7312221.61450353, pop: 11616896.1102024, z: 9008215.35448976}
{cc: 562, y: 2458070.61848485, parea: 1383039.70365855, points: 1451199, x: 23093606.4340277, pop: 23975707.6262006, z: 5818404.01988051}
{cc: 566, y: 26846615.510028, parea: 1061596.45579278, points: 1077499, x: 212089548.583901, pop: 216674410.34139, z: 32571842.4924846}
{cc: 570, y: -230.928693221196, parea: 355.40080272069, points: 376, x: -1293.5603913537, pop: 1390.26516976819, z: -454.102122430427}
{cc: 574, y: 376.38643482292, parea: 60.3299555485149, points: 69, x: -1763.53210026385, pop: 2062.4041711688, z: -1000.89859917128}
{cc: 578, y: 434468.637314794, parea: 385949.528615866, points: 898452, x: 2559088.06159884, pop: 5368609.93635526, z: 4690280.29218829}
{cc: 580, y: 22845.65229733, parea: 323.79808218011, points: 335, x: -33487.7083541395, pop: 41990.2875860593, z: 10945.3968897107}
{cc: 583, y: 45757.053278792, parea: 1920.49748652791, points: 1936, x: -91373.2259918258, pop: 103599.328123057, z: 12984.7447921523}
{cc: 584, y: 9634.32602477556, parea: 1991.41463431074, points: 2014, x: -54486.4982005246, pop: 55875.2241739671, z: 7480.30734010699}
{cc: 585, y: 20137.7685067293, parea: 951.100026301481, points: 959, x: -19746.6184473025, pop: 28436.194078277, z: 3619.0658737114}
{cc: 586, y: 188364370.395452, parea: 1015575.48424952, points: 1173798, x: 63401356.6793842, pop: 231203060.795985, z: 117217624.061526}
{cc: 591, y: -3997503.62155929, parea: 90876.7050554479, points: 91893, x: 682841.616335571, pop: 4104755.99110748, z: 628259.72784393}
{cc: 598, y: 5153308.8959513, parea: 554471.156551827, points: 558334, x: -7612059.02254466, pop: 9263499.98972028, z: -993722.573405771}
{cc: 60, y: -51116.677371997, parea: 161.423320435094, points: 191, x: 24075.0128925315, pop: 66846.1862569258, z: 35719.5575470406}
{cc: 600, y: -5665791.79799781, parea: 464964.937318908, points: 506322, x: 3724426.77684046, pop: 7500662.39558033, z: -3202004.1076835}
{cc: 604, y: -34125949.1331143, parea: 1506778.25904721, points: 1530756, x: 8352575.15714084, pop: 35863878.2361216, z: -6681894.58260179}
{cc: 608, y: 90627834.6940895, parea: 364106.930730625, points: 372611, x: -57736107.6250731, pop: 110194195.489755, z: 23354527.8831975}
{cc: 612, y: -64.1027847390243, parea: 114.746961372359, points: 126, x: -50.9811223362791, pop: 89.9693684079102, z: -37.2032559966659}
{cc: 616, y: 8028791.47992614, parea: 362120.984846068, points: 589998, x: 22919312.9205822, pop: 39244565.1199689, z: 30800213.823124}
{cc: 620, y: -1322084.5444583, parea: 94424.1853010857, points: 122428, x: 8118101.62830028, pop: 10703585.3026064, z: 6827718.48103257}
{cc: 624, y: -482694.772277711, parea: 41043.1053402382, points: 41960, x: 1770527.22632203, pop: 1876386.37377852, z: 390613.223621058}
{cc: 626, y: 1141837.82375156, parea: 17943.1875622433, points: 18158, x: -819049.165440943, pop: 1421874.51987047, z: -216461.134640433}
{cc: 630, y: -3186273.68821655, parea: 10544.1056188864, points: 11101, x: 1395767.29968819, pop: 3663567.38305055, z: 1149126.28778835}
{cc: 634, y: 4758534.0537015, parea: 13618.3595481811, points: 15066, x: 3792294.67277905, pop: 6731603.26658845, z: 2879001.71189832}
{cc: 638, y: 740337.296833599, parea: 3078.97947211405, points: 3301, x: 509283.902015452, pop: 963135.375192955, z: -346627.644709803}
{cc: 64, y: 758200.711326804, parea: 46522.9751093983, points: 52411, x: -3050.27119095071, pop: 852643.051744261, z: 389836.858598868}
{cc: 642, y: 10474051.7728787, parea: 275370.708180964, points: 395423, x: 21454450.6644717, pop: 33817469.2954634, z: 23931063.2429004}
{cc: 643, y: 59962620.8454335, parea: 19386262.259926, points: 41463394, x: 46180157.1561341, pop: 140788230.164273, z: 113141427.986451}
{cc: 646, y: 6749075.24527478, parea: 25924.5947986233, points: 25941, x: 11739887.7179852, pop: 13550392.2965317, z: -468908.82303632}
{cc: 652, y: -10050.7326362635, parea: 72.314952082367, points: 76, x: 5157.87438045571, pop: 11872.0263738036, z: 3650.21575764308}
{cc: 654, y: -509.585645114264, parea: 460.669456099279, points: 505, x: 3799.31723846035, pop: 4017.31905395355, z: -1092.51186760444}
{cc: 659, y: -51802.1507773601, parea: 396.289434902841, points: 415, x: 26734.6478853696, pop: 61047.6194512285, z: 18127.042690709}
{cc: 660, y: -12804.5500275334, parea: 167.159347039083, points: 176, x: 6507.89758254431, pop: 15121.9531575739, z: 4729.03788498571}
{cc: 662, y: -149600.863092787, parea: 793.074012117196, points: 817, x: 83035.3061054159, pop: 176282.007524814, z: 42425.9712516528}
{cc: 663, y: -39697.4522483332, parea: 94.1097450616325, points: 99, x: 20177.0961848064, pop: 46844.4432001114, z: 14539.5285092878}
{cc: 666, y: -3323.99831278318, parea: 360.583856125798, points: 528, x: 2225.21660289243, pop: 5843.17959779859, z: 4259.36017003842}
{cc: 670, y: -94452.8115925631, parea: 632.975525455584, points: 650, x: 51915.2629642722, pop: 110689.035369419, z: 25208.3221329016}
{cc: 674, y: 5172.12088938592, parea: 70.568705507471, points: 98, x: 23394.1060441338, pop: 33277.3265151978, z: 23094.2662667291}
{cc: 678, y: 25263.1045711426, parea: 1355.89612404845, points: 1356, x: 214953.574604825, pop: 216440.347849563, z: 1363.2159502928}
{cc: 68, y: -10294178.6588388, parea: 1243436.65891298, points: 1299766, x: 4665257.11550218, pop: 11861685.648902, z: -3554731.96750636}
{cc: 682, y: 23348980.0229334, parea: 2231970.20668771, points: 2449794, x: 24510373.3674656, pop: 37037960.4385039, z: 14708791.5822096}
{cc: 686, y: -4406613.18464936, parea: 229772.745315674, points: 237230, x: 15362106.8528824, pop: 16513521.9040813, z: 4134063.68749049}
{cc: 688, y: 1753746.21457804, parea: 89370.6383605151, points: 124778, x: 4664756.87702084, pop: 6982151.19278073, z: 4888794.97036471}
{cc: 690, y: 86339.209325638, parea: 1098.03701329656, points: 1107, x: 59449.4590940954, pop: 105185.258289008, z: -8527.69142981013}
{cc: 694, y: -1424901.25714498, parea: 85602.5319345603, points: 86572, x: 6653274.74714489, pop: 6878921.71753808, z: 1004155.61445081}
{cc: 70, y: 737532.162778644, parea: 59305.0183001174, points: 82693, x: 2282256.12410439, pop: 3353593.64154638, z: 2343447.64929097}
{cc: 702, y: 4416178.47457581, parea: 584.836355469979, points: 585, x: -1087783.28187334, pop: 4549466.8680876, z: 108153.685660809}
{cc: 703, y: 1182828.694469, parea: 56830.412548465, points: 86124, x: 3396588.92556969, pop: 5447952.63387389, z: 4090661.17661292}
{cc: 704, y: 91534729.1445835, parea: 388203.853370019, points: 406514, x: -26990196.7150223, pop: 99375252.0278862, z: 26364839.6794444}
{cc: 705, y: 390654.325561867, parea: 23527.6717994613, points: 33944, x: 1472186.58317322, pop: 2199001.58263687, z: 1585938.60968649}
{cc: 706, y: 7799907.30867346, parea: 742501.888987869, points: 748099, x: 7763453.34161459, pop: 11074467.068983, z: 962234.972162888}
{cc: 710, y: 24375089.5836002, parea: 1377401.57612781, points: 1577551, x: 46667928.6722371, pop: 59981376.9239588, z: -28347964.234076}
{cc: 716, y: 6923798.69359652, parea: 453602.318506005, points: 479963, x: 11698372.7506961, pop: 14355717.4753425, z: -4589997.19784203}
{cc: 72, y: 957099.252916685, parea: 667038.490220543, points: 720906, x: 1995516.65776507, pop: 2405746.91570072, z: -937670.333998387}
{cc: 724, y: -2305782.92754511, parea: 591968.948008483, points: 775860, x: 40735461.0918149, pop: 53176286.6301231, z: 33838559.3396283}
{cc: 728, y: 8678620.63022462, parea: 727576.065606845, points: 733911, x: 14188684.4555905, pop: 16756939.2011202, z: 1853484.71417459}
{cc: 729, y: 21092258.336516, parea: 2169307.87596951, points: 2260659, x: 35446705.8975648, pop: 42700434.4527898, z: 10489396.8611804}
{cc: 732, y: -105329.336971722, parea: 269595.53682355, points: 297605, x: 425267.892788432, pop: 487791.56024418, z: 213755.54089392}
{cc: 740, y: -511047.496753349, parea: 170808.489172952, points: 171282, x: 353647.987028999, pop: 624533.567923422, z: 61152.83875354}
{cc: 744, y: 180.714946717018, parea: 39768.8120054203, points: 202545, x: 593.185274893116, pop: 3137.56353871554, z: 3074.23944579172}
{cc: 748, y: 511304.141149171, parea: 20158.1813671629, points: 22538, x: 836811.168607875, pop: 1096015.09507708, z: -489378.811455682}
{cc: 752, y: 1408914.09077695, parea: 510247.178019094, points: 1117806, x: 5105071.47636912, pop: 10244442.634605, z: 8757458.31971079}
